2021-11-11 21:31:02,627 p=25093 u=rob n=ansible | PLAY [prepare node and Lab] ***************************************************************************************************************************************************************************
2021-11-11 21:33:14,545 p=25667 u=rob n=p=25667 u=rob | paramiko [PE1] | Auth banner: b'Welcome to VyOS\n\n'
2021-11-11 21:33:14,545 p=25667 u=rob n=p=25667 u=rob | paramiko [PE1] | Authentication (publickey) successful!
2021-11-11 21:33:15,344 p=25093 u=rob n=ansible | ok: [PE1]
2021-11-11 21:33:28,460 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] | Exception: Error reading SSH protocol banner
2021-11-11 21:33:28,461 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] | Traceback (most recent call last):
2021-11-11 21:33:28,462 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2211, in _check_banner
2021-11-11 21:33:28,462 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] |     buf = self.packetizer.readline(timeout)
2021-11-11 21:33:28,462 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/packet.py", line 380, in readline
2021-11-11 21:33:28,462 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] |     buf += self._read_timeout(timeout)
2021-11-11 21:33:28,462 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/packet.py", line 622, in _read_timeout
2021-11-11 21:33:28,462 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] |     raise socket.timeout()
2021-11-11 21:33:28,463 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] | socket.timeout
2021-11-11 21:33:28,463 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] | 
2021-11-11 21:33:28,463 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] | During handling of the above exception, another exception occurred:
2021-11-11 21:33:28,463 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] | 
2021-11-11 21:33:28,463 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] | Traceback (most recent call last):
2021-11-11 21:33:28,463 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2039, in run
2021-11-11 21:33:28,463 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] |     self._check_banner()
2021-11-11 21:33:28,464 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2215, in _check_banner
2021-11-11 21:33:28,464 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] |     raise SSHException(
2021-11-11 21:33:28,464 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] | paramiko.ssh_exception.SSHException: Error reading SSH protocol banner
2021-11-11 21:33:28,464 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] | 
2021-11-11 21:33:28,522 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] | Exception: Error reading SSH protocol banner
2021-11-11 21:33:28,523 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] | Traceback (most recent call last):
2021-11-11 21:33:28,523 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2211, in _check_banner
2021-11-11 21:33:28,523 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] |     buf = self.packetizer.readline(timeout)
2021-11-11 21:33:28,523 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/packet.py", line 380, in readline
2021-11-11 21:33:28,523 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] |     buf += self._read_timeout(timeout)
2021-11-11 21:33:28,523 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/packet.py", line 622, in _read_timeout
2021-11-11 21:33:28,524 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] |     raise socket.timeout()
2021-11-11 21:33:28,524 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] | socket.timeout
2021-11-11 21:33:28,524 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] | 
2021-11-11 21:33:28,524 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] | During handling of the above exception, another exception occurred:
2021-11-11 21:33:28,524 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] | 
2021-11-11 21:33:28,524 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] | Traceback (most recent call last):
2021-11-11 21:33:28,524 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2039, in run
2021-11-11 21:33:28,525 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] |     self._check_banner()
2021-11-11 21:33:28,525 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2215, in _check_banner
2021-11-11 21:33:28,525 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] |     raise SSHException(
2021-11-11 21:33:28,525 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] | paramiko.ssh_exception.SSHException: Error reading SSH protocol banner
2021-11-11 21:33:28,525 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] | 
2021-11-11 21:33:29,928 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] | Connected (version 2.0, client OpenSSH_7.9p1)
2021-11-11 21:33:30,023 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] | Auth banner: b'Welcome to VyOS\n\n'
2021-11-11 21:33:30,025 p=25669 u=rob n=p=25669 u=rob | paramiko [PE3] | Authentication (publickey) successful!
2021-11-11 21:33:30,236 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] | Connected (version 2.0, client OpenSSH_7.9p1)
2021-11-11 21:33:30,344 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] | Auth banner: b'Welcome to VyOS\n\n'
2021-11-11 21:33:30,345 p=25668 u=rob n=p=25668 u=rob | paramiko [PE2] | Authentication (publickey) successful!
2021-11-11 21:33:30,836 p=25093 u=rob n=ansible | ok: [PE3]
2021-11-11 21:33:31,137 p=25093 u=rob n=ansible | ok: [PE2]
2021-11-11 21:33:31,141 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : include L3VPN_EVPN lab_config.yml] ********************************************************************************************************************************************
2021-11-11 21:33:31,155 p=25093 u=rob n=ansible | skipping: [eveng]
2021-11-11 21:33:31,161 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:33:31,180 p=25093 u=rob n=ansible | included: /Users/rob/git/_vyos/vyos-eveng/labs/L3VPN_EVPN/lab_config.yml for PE1, PE2, PE3
2021-11-11 21:33:31,203 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : setup vyos] *******************************************************************************************************************************************************************
2021-11-11 21:33:32,193 p=25784 u=rob n=ansible | network_os is set to vyos
2021-11-11 21:33:32,193 p=25785 u=rob n=ansible | network_os is set to vyos
2021-11-11 21:33:32,195 p=25786 u=rob n=ansible | network_os is set to vyos
2021-11-11 21:33:32,853 p=25797 u=rob n=p=25797 u=rob | paramiko [PE3] | Connected (version 2.0, client OpenSSH_7.9p1)
2021-11-11 21:33:32,949 p=25797 u=rob n=p=25797 u=rob | paramiko [PE3] | Auth banner: b'Welcome to VyOS\n\n'
2021-11-11 21:33:32,950 p=25797 u=rob n=p=25797 u=rob | paramiko [PE3] | Authentication (publickey) successful!
2021-11-11 21:33:33,399 p=25796 u=rob n=p=25796 u=rob | paramiko [PE1] | Connected (version 2.0, client OpenSSH_7.9p1)
2021-11-11 21:33:33,406 p=25798 u=rob n=p=25798 u=rob | paramiko [PE2] | Connected (version 2.0, client OpenSSH_7.9p1)
2021-11-11 21:33:33,493 p=25796 u=rob n=p=25796 u=rob | paramiko [PE1] | Auth banner: b'Welcome to VyOS\n\n'
2021-11-11 21:33:33,494 p=25796 u=rob n=p=25796 u=rob | paramiko [PE1] | Authentication (publickey) successful!
2021-11-11 21:33:33,497 p=25798 u=rob n=p=25798 u=rob | paramiko [PE2] | Auth banner: b'Welcome to VyOS\n\n'
2021-11-11 21:33:33,497 p=25798 u=rob n=p=25798 u=rob | paramiko [PE2] | Authentication (publickey) successful!
2021-11-11 21:34:02,906 p=25093 u=rob n=ansible | [WARNING]: To ensure idempotency and correct diff the input configuration lines should be similar to how they appear if present in the running configuration on device including the indentation

2021-11-11 21:34:02,906 p=25093 u=rob n=ansible | changed: [PE3]
2021-11-11 21:34:03,957 p=25093 u=rob n=ansible | changed: [PE2]
2021-11-11 21:34:05,320 p=25093 u=rob n=ansible | changed: [PE1]
2021-11-11 21:34:05,324 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : wait, b/c the ping often failed without a short break] ************************************************************************************************************************
2021-11-11 21:34:05,335 p=25858 u=rob n=ansible | Pausing for 30 seconds
2021-11-11 21:34:05,335 p=25858 u=rob n=ansible | (ctrl+C then 'C' = continue early, ctrl+C then 'A' = abort)
2021-11-11 21:34:35,342 p=25093 u=rob n=ansible | ok: [eveng]
2021-11-11 21:34:35,353 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : do ping test] *****************************************************************************************************************************************************************
2021-11-11 21:34:35,383 p=25093 u=rob n=ansible | skipping: [eveng]
2021-11-11 21:34:35,391 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:40,987 p=25093 u=rob n=ansible | ok: [PE1] => (item=172.29.255.2)
2021-11-11 21:34:40,990 p=25093 u=rob n=ansible | ok: [PE3] => (item=172.29.255.2)
2021-11-11 21:34:40,991 p=25093 u=rob n=ansible | ok: [PE2] => (item=172.29.255.1)
2021-11-11 21:34:45,385 p=25093 u=rob n=ansible | ok: [PE1] => (item=172.29.255.3)
2021-11-11 21:34:45,395 p=25093 u=rob n=ansible | ok: [PE2] => (item=172.29.255.3)
2021-11-11 21:34:45,406 p=25093 u=rob n=ansible | ok: [PE3] => (item=172.29.255.1)
2021-11-11 21:34:45,411 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : execute test commands] ********************************************************************************************************************************************************
2021-11-11 21:34:45,429 p=25093 u=rob n=ansible | skipping: [eveng]
2021-11-11 21:34:45,436 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:46,794 p=25093 u=rob n=ansible | ok: [PE2] => (item={'desc': 'PING vyos-oobm with VRF', 'command': 'ping 10.100.0.1 vrf mgmt count 1', 'wait_for': ["result[0] contains '1 packets transmitted, 1 received'"]})
2021-11-11 21:34:46,798 p=25093 u=rob n=ansible | ok: [PE3] => (item={'desc': 'PING vyos-oobm with VRF', 'command': 'ping 10.100.0.1 vrf mgmt count 1', 'wait_for': ["result[0] contains '1 packets transmitted, 1 received'"]})
2021-11-11 21:34:46,798 p=25093 u=rob n=ansible | ok: [PE1] => (item={'desc': 'PING vyos-oobm with VRF', 'command': 'ping 10.100.0.1 vrf mgmt count 1', 'wait_for': ["result[0] contains '1 packets transmitted, 1 received'"]})
2021-11-11 21:34:47,132 p=25093 u=rob n=ansible | ok: [PE1] => (item={'desc': 'PING blue site 2', 'command': 'ping 10.1.2.10 vrf blue count 1', 'wait_for': ["result[0] contains '1 packets transmitted, 1 received'"]})
2021-11-11 21:34:47,462 p=25093 u=rob n=ansible | ok: [PE1] => (item={'desc': 'PING red site 2', 'command': 'ping 10.2.2.10 vrf red count 1', 'wait_for': ["result[0] contains '1 packets transmitted, 1 received'"]})
2021-11-11 21:34:47,790 p=25093 u=rob n=ansible | ok: [PE1] => (item={'desc': 'PING green site 3', 'command': 'ping 10.3.3.10 vrf green count 1', 'wait_for': ["result[0] contains '1 packets transmitted, 1 received'"]})
2021-11-11 21:34:47,794 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : register stdout commands] *****************************************************************************************************************************************************
2021-11-11 21:34:47,809 p=25093 u=rob n=ansible | skipping: [eveng]
2021-11-11 21:34:47,816 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:47,830 p=25093 u=rob n=ansible | skipping: [PE3]
2021-11-11 21:34:49,155 p=25093 u=rob n=ansible | ok: [PE2] => (item={'name': 'bgp_evpn_net', 'command': 'show bgp l2vpn evpn 10.3.1.10'})
2021-11-11 21:34:49,157 p=25093 u=rob n=ansible | ok: [PE1] => (item={'name': 'vrf_all', 'command': 'show ip route vrf all'})
2021-11-11 21:34:49,590 p=25093 u=rob n=ansible | ok: [PE1] => (item={'name': 'bgp_evpn', 'command': 'show bgp l2vpn evpn'})
2021-11-11 21:34:49,595 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : Set variables] ****************************************************************************************************************************************************************
2021-11-11 21:34:49,612 p=25093 u=rob n=ansible | skipping: [eveng]
2021-11-11 21:34:49,618 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:49,631 p=25093 u=rob n=ansible | skipping: [PE3]
2021-11-11 21:34:50,473 p=25093 u=rob n=ansible | ok: [PE1]
2021-11-11 21:34:50,476 p=25093 u=rob n=ansible | ok: [PE2]
2021-11-11 21:34:50,489 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : make sure tmp dir exist] ******************************************************************************************************************************************************
2021-11-11 21:34:50,521 p=25093 u=rob n=ansible | skipping: [eveng]
2021-11-11 21:34:50,531 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:50,539 p=25093 u=rob n=ansible | skipping: [PE1]
2021-11-11 21:34:50,540 p=25093 u=rob n=ansible | skipping: [PE2]
2021-11-11 21:34:50,545 p=25093 u=rob n=ansible | skipping: [PE3]
2021-11-11 21:34:50,549 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : Download upgrade_iso] *********************************************************************************************************************************************************
2021-11-11 21:34:50,568 p=25093 u=rob n=ansible | skipping: [eveng]
2021-11-11 21:34:50,575 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:50,584 p=25093 u=rob n=ansible | skipping: [PE1]
2021-11-11 21:34:50,584 p=25093 u=rob n=ansible | skipping: [PE2]
2021-11-11 21:34:50,589 p=25093 u=rob n=ansible | skipping: [PE3]
2021-11-11 21:34:50,593 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : Copy iso to host] *************************************************************************************************************************************************************
2021-11-11 21:34:50,609 p=25093 u=rob n=ansible | skipping: [eveng]
2021-11-11 21:34:50,617 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:50,623 p=25093 u=rob n=ansible | skipping: [PE1]
2021-11-11 21:34:50,625 p=25093 u=rob n=ansible | skipping: [PE2]
2021-11-11 21:34:50,627 p=25093 u=rob n=ansible | skipping: [PE3]
2021-11-11 21:34:50,630 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : upgrade vyos] *****************************************************************************************************************************************************************
2021-11-11 21:34:50,645 p=25093 u=rob n=ansible | skipping: [eveng]
2021-11-11 21:34:50,653 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:50,659 p=25093 u=rob n=ansible | skipping: [PE1]
2021-11-11 21:34:50,661 p=25093 u=rob n=ansible | skipping: [PE2]
2021-11-11 21:34:50,663 p=25093 u=rob n=ansible | skipping: [PE3]
2021-11-11 21:34:50,666 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : Reboot vyos] ******************************************************************************************************************************************************************
2021-11-11 21:34:50,681 p=25093 u=rob n=ansible | skipping: [eveng]
2021-11-11 21:34:50,687 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:50,693 p=25093 u=rob n=ansible | skipping: [PE1]
2021-11-11 21:34:50,695 p=25093 u=rob n=ansible | skipping: [PE2]
2021-11-11 21:34:50,698 p=25093 u=rob n=ansible | skipping: [PE3]
2021-11-11 21:34:50,700 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : wait while shutdown] **********************************************************************************************************************************************************
2021-11-11 21:34:50,707 p=25093 u=rob n=ansible | skipping: [eveng]
2021-11-11 21:34:50,710 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : Wait for vyos nodes] **********************************************************************************************************************************************************
2021-11-11 21:34:50,723 p=25093 u=rob n=ansible | skipping: [eveng]
2021-11-11 21:34:50,729 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:50,735 p=25093 u=rob n=ansible | skipping: [PE1]
2021-11-11 21:34:50,737 p=25093 u=rob n=ansible | skipping: [PE2]
2021-11-11 21:34:50,740 p=25093 u=rob n=ansible | skipping: [PE3]
2021-11-11 21:34:50,743 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : clear tmp dir] ****************************************************************************************************************************************************************
2021-11-11 21:34:50,750 p=25093 u=rob n=ansible | skipping: [eveng]
2021-11-11 21:34:50,752 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : wait, b/c the ping often failed without a short break] ************************************************************************************************************************
2021-11-11 21:34:50,761 p=25093 u=rob n=ansible | skipping: [eveng]
2021-11-11 21:34:50,763 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : do ping test] *****************************************************************************************************************************************************************
2021-11-11 21:34:50,777 p=25093 u=rob n=ansible | skipping: [eveng]
2021-11-11 21:34:50,783 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:50,792 p=25093 u=rob n=ansible | skipping: [PE1] => (item=172.29.255.2) 
2021-11-11 21:34:50,792 p=25093 u=rob n=ansible | skipping: [PE1] => (item=172.29.255.3) 
2021-11-11 21:34:50,796 p=25093 u=rob n=ansible | skipping: [PE2] => (item=172.29.255.1) 
2021-11-11 21:34:50,796 p=25093 u=rob n=ansible | skipping: [PE2] => (item=172.29.255.3) 
2021-11-11 21:34:50,802 p=25093 u=rob n=ansible | skipping: [PE3] => (item=172.29.255.2) 
2021-11-11 21:34:50,802 p=25093 u=rob n=ansible | skipping: [PE3] => (item=172.29.255.1) 
2021-11-11 21:34:50,806 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : execute test commands] ********************************************************************************************************************************************************
2021-11-11 21:34:50,820 p=25093 u=rob n=ansible | skipping: [eveng]
2021-11-11 21:34:50,828 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:50,838 p=25093 u=rob n=ansible | skipping: [PE1] => (item={'desc': 'PING vyos-oobm with VRF', 'command': 'ping 10.100.0.1 vrf mgmt count 1', 'wait_for': ["result[0] contains '1 packets transmitted, 1 received'"]}) 
2021-11-11 21:34:50,839 p=25093 u=rob n=ansible | skipping: [PE1] => (item={'desc': 'PING blue site 2', 'command': 'ping 10.1.2.10 vrf blue count 1', 'wait_for': ["result[0] contains '1 packets transmitted, 1 received'"]}) 
2021-11-11 21:34:50,841 p=25093 u=rob n=ansible | skipping: [PE1] => (item={'desc': 'PING red site 2', 'command': 'ping 10.2.2.10 vrf red count 1', 'wait_for': ["result[0] contains '1 packets transmitted, 1 received'"]}) 
2021-11-11 21:34:50,841 p=25093 u=rob n=ansible | skipping: [PE1] => (item={'desc': 'PING green site 3', 'command': 'ping 10.3.3.10 vrf green count 1', 'wait_for': ["result[0] contains '1 packets transmitted, 1 received'"]}) 
2021-11-11 21:34:50,842 p=25093 u=rob n=ansible | skipping: [PE2] => (item={'desc': 'PING vyos-oobm with VRF', 'command': 'ping 10.100.0.1 vrf mgmt count 1', 'wait_for': ["result[0] contains '1 packets transmitted, 1 received'"]}) 
2021-11-11 21:34:50,848 p=25093 u=rob n=ansible | skipping: [PE3] => (item={'desc': 'PING vyos-oobm with VRF', 'command': 'ping 10.100.0.1 vrf mgmt count 1', 'wait_for': ["result[0] contains '1 packets transmitted, 1 received'"]}) 
2021-11-11 21:34:50,851 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : register stdout commands] *****************************************************************************************************************************************************
2021-11-11 21:34:50,867 p=25093 u=rob n=ansible | skipping: [eveng]
2021-11-11 21:34:50,874 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:50,883 p=25093 u=rob n=ansible | skipping: [PE1] => (item={'name': 'vrf_all', 'command': 'show ip route vrf all'}) 
2021-11-11 21:34:50,884 p=25093 u=rob n=ansible | skipping: [PE1] => (item={'name': 'bgp_evpn', 'command': 'show bgp l2vpn evpn'}) 
2021-11-11 21:34:50,886 p=25093 u=rob n=ansible | skipping: [PE3]
2021-11-11 21:34:50,886 p=25093 u=rob n=ansible | skipping: [PE2] => (item={'name': 'bgp_evpn_net', 'command': 'show bgp l2vpn evpn 10.3.1.10'}) 
2021-11-11 21:34:50,889 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : Set variables] ****************************************************************************************************************************************************************
2021-11-11 21:34:50,902 p=25093 u=rob n=ansible | skipping: [eveng]
2021-11-11 21:34:50,909 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:50,915 p=25093 u=rob n=ansible | skipping: [PE1]
2021-11-11 21:34:50,916 p=25093 u=rob n=ansible | skipping: [PE2]
2021-11-11 21:34:50,920 p=25093 u=rob n=ansible | skipping: [PE3]
2021-11-11 21:34:50,925 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : make sure output dir exist] ***************************************************************************************************************************************************
2021-11-11 21:34:50,948 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:50,956 p=25093 u=rob n=ansible | skipping: [PE1]
2021-11-11 21:34:50,957 p=25093 u=rob n=ansible | skipping: [PE2]
2021-11-11 21:34:50,962 p=25093 u=rob n=ansible | skipping: [PE3]
2021-11-11 21:34:51,117 p=25093 u=rob n=ansible | ok: [eveng -> localhost]
2021-11-11 21:34:51,121 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : make sure output include dir exist] *******************************************************************************************************************************************
2021-11-11 21:34:51,145 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:51,154 p=25093 u=rob n=ansible | skipping: [PE1]
2021-11-11 21:34:51,155 p=25093 u=rob n=ansible | skipping: [PE2]
2021-11-11 21:34:51,161 p=25093 u=rob n=ansible | skipping: [PE3]
2021-11-11 21:34:51,257 p=25093 u=rob n=ansible | ok: [eveng -> localhost]
2021-11-11 21:34:51,259 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : Get timestamp from the system] ************************************************************************************************************************************************
2021-11-11 21:34:51,282 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:51,288 p=25093 u=rob n=ansible | skipping: [PE1]
2021-11-11 21:34:51,290 p=25093 u=rob n=ansible | skipping: [PE2]
2021-11-11 21:34:51,292 p=25093 u=rob n=ansible | skipping: [PE3]
2021-11-11 21:34:51,999 p=25093 u=rob n=ansible | changed: [eveng]
2021-11-11 21:34:52,004 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : Set variables] ****************************************************************************************************************************************************************
2021-11-11 21:34:52,035 p=25093 u=rob n=ansible | ok: [eveng]
2021-11-11 21:34:52,046 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:52,046 p=25093 u=rob n=ansible | skipping: [PE1]
2021-11-11 21:34:52,046 p=25093 u=rob n=ansible | skipping: [PE2]
2021-11-11 21:34:52,052 p=25093 u=rob n=ansible | skipping: [PE3]
2021-11-11 21:34:52,056 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : generate lab rst file] ********************************************************************************************************************************************************
2021-11-11 21:34:52,083 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:52,091 p=25093 u=rob n=ansible | skipping: [PE1]
2021-11-11 21:34:52,092 p=25093 u=rob n=ansible | skipping: [PE2]
2021-11-11 21:34:52,098 p=25093 u=rob n=ansible | skipping: [PE3]
2021-11-11 21:34:52,309 p=25093 u=rob n=ansible | changed: [eveng -> localhost]
2021-11-11 21:34:52,312 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : find all *.conf files in Lab] *************************************************************************************************************************************************
2021-11-11 21:34:52,337 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:52,347 p=25093 u=rob n=ansible | skipping: [PE1]
2021-11-11 21:34:52,349 p=25093 u=rob n=ansible | skipping: [PE2]
2021-11-11 21:34:52,354 p=25093 u=rob n=ansible | skipping: [PE3]
2021-11-11 21:34:52,505 p=25093 u=rob n=ansible | ok: [eveng -> localhost]
2021-11-11 21:34:52,516 p=25093 u=rob n=ansible | TASK [eve-ng-lab-test : copy all *.conf files] ********************************************************************************************************************************************************
2021-11-11 21:34:52,546 p=25093 u=rob n=ansible | skipping: [vyos-oobm]
2021-11-11 21:34:52,554 p=25093 u=rob n=ansible | skipping: [PE1]
2021-11-11 21:34:52,555 p=25093 u=rob n=ansible | skipping: [PE2]
2021-11-11 21:34:52,560 p=25093 u=rob n=ansible | skipping: [PE3]
2021-11-11 21:34:52,816 p=25093 u=rob n=ansible | ok: [eveng -> localhost] => (item={'path': 'labs/L3VPN_EVPN/PE2.conf', 'mode': '0644', 'isdir': False, 'ischr': False, 'isblk': False, 'isreg': True, 'isfifo': False, 'islnk': False, 'issock': False, 'uid': 501, 'gid': 20, 'size': 3858, 'inode': 27347425, 'dev': 16777233, 'nlink': 1, 'atime': 1635714231.5326006, 'mtime': 1635258045.4020927, 'ctime': 1635258045.4020927, 'gr_name': 'staff', 'pw_name': 'rob', 'wusr': True, 'rusr': True, 'xusr': False, 'wgrp': False, 'rgrp': True, 'xgrp': False, 'woth': False, 'roth': True, 'xoth': False, 'isuid': False, 'isgid': False})
2021-11-11 21:34:53,028 p=25093 u=rob n=ansible | ok: [eveng -> localhost] => (item={'path': 'labs/L3VPN_EVPN/PE3.conf', 'mode': '0644', 'isdir': False, 'ischr': False, 'isblk': False, 'isreg': True, 'isfifo': False, 'islnk': False, 'issock': False, 'uid': 501, 'gid': 20, 'size': 3864, 'inode': 27347426, 'dev': 16777233, 'nlink': 1, 'atime': 1635714231.532629, 'mtime': 1635354277.2700772, 'ctime': 1635354277.2700772, 'gr_name': 'staff', 'pw_name': 'rob', 'wusr': True, 'rusr': True, 'xusr': False, 'wgrp': False, 'rgrp': True, 'xgrp': False, 'woth': False, 'roth': True, 'xoth': False, 'isuid': False, 'isgid': False})
2021-11-11 21:34:53,244 p=25093 u=rob n=ansible | ok: [eveng -> localhost] => (item={'path': 'labs/L3VPN_EVPN/PE1.conf', 'mode': '0644', 'isdir': False, 'ischr': False, 'isblk': False, 'isreg': True, 'isfifo': False, 'islnk': False, 'issock': False, 'uid': 501, 'gid': 20, 'size': 4174, 'inode': 27347424, 'dev': 16777233, 'nlink': 1, 'atime': 1635714231.5325506, 'mtime': 1635251323.5978112, 'ctime': 1635251323.5978112, 'gr_name': 'staff', 'pw_name': 'rob', 'wusr': True, 'rusr': True, 'xusr': False, 'wgrp': False, 'rgrp': True, 'xgrp': False, 'woth': False, 'roth': True, 'xoth': False, 'isuid': False, 'isgid': False})
